"name","latitude","longitude","arrondissement","station","mm","dd","wday","mem","holiday","dur","avg","rev","n_AM","n_PM","n_tot","temp","rain"
"Laval / du Mont-Royal",45.522365,-73.584146,"Le Plateau-Mont-Royal",250,6,23,"Wednesday",0,0,295.416666666667,17.3774509803922,65.5625,2,3,17,14.5,0
"Laval / du Mont-Royal",45.522365,-73.584146,"Le Plateau-Mont-Royal",250,6,28,"Monday",1,0,602.55,9.12954545454545,NA,21,30,66,27,2.3
"Laval / du Mont-Royal",45.522365,-73.584146,"Le Plateau-Mont-Royal",250,7,4,"Sunday",1,0,1177.7,14.0202380952381,NA,15,54,84,18.4,0
"Laval / du Mont-Royal",45.522365,-73.584146,"Le Plateau-Mont-Royal",250,7,24,"Saturday",0,0,318.766666666667,15.9383333333333,72.815,2,10,20,21.9,0.6
"Laval / du Mont-Royal",45.522365,-73.584146,"Le Plateau-Mont-Royal",250,8,22,"Sunday",0,0,310.183333333333,12.4073333333333,77.7775,3,11,25,28.2,0
"Laval / du Mont-Royal",45.522365,-73.584146,"Le Plateau-Mont-Royal",250,9,8,"Wednesday",1,0,795.166666666667,10.1944444444444,NA,11,51,78,18.6,1
"Laval / du Mont-Royal",45.522365,-73.584146,"Le Plateau-Mont-Royal",250,9,27,"Monday",1,0,492.466666666667,8.95393939393939,NA,19,23,55,13.6,3.1
"Laval / du Mont-Royal",45.522365,-73.584146,"Le Plateau-Mont-Royal",250,9,30,"Thursday",0,0,129.466666666667,9.95897435897436,35.67,2,10,13,11.3,0
"Laval / du Mont-Royal",45.522365,-73.584146,"Le Plateau-Mont-Royal",250,10,14,"Thursday",1,0,615.883333333333,10.8049707602339,NA,20,29,57,18.3,0
"Laval / du Mont-Royal",45.522365,-73.584146,"Le Plateau-Mont-Royal",250,10,22,"Friday",1,0,390.683333333333,8.68185185185185,NA,14,24,45,8.7,13.8
"Laval / du Mont-Royal",45.522365,-73.584146,"Le Plateau-Mont-Royal",250,11,4,"Thursday",0,0,65.0666666666667,10.8444444444444,17.26,0,4,6,1.3,0.2
"Laval / du Mont-Royal",45.522365,-73.584146,"Le Plateau-Mont-Royal",250,11,15,"Monday",1,0,201.066666666667,11.8274509803922,NA,6,10,17,2.7,5.3
"Laval / Duluth",45.519216,-73.57718,"Le Plateau-Mont-Royal",241,4,18,"Sunday",0,0,17.1,8.55,5.065,0,2,2,9.1,0
"Laval / Duluth",45.519216,-73.57718,"Le Plateau-Mont-Royal",241,4,23,"Friday",0,0,9.03333333333333,9.03333333333333,2.605,0,1,1,8.3,0
"Laval / Duluth",45.519216,-73.57718,"Le Plateau-Mont-Royal",241,5,4,"Tuesday",0,0,24.05,12.025,6.1075,0,2,2,11.7,0
"Laval / Duluth",45.519216,-73.57718,"Le Plateau-Mont-Royal",241,5,13,"Thursday",0,0,112.65,22.53,23.1475,1,4,5,13.4,0
"Laval / Duluth",45.519216,-73.57718,"Le Plateau-Mont-Royal",241,6,10,"Thursday",0,0,119.716666666667,17.102380952381,26.7075,3,4,7,18.5,0
"Laval / Duluth",45.519216,-73.57718,"Le Plateau-Mont-Royal",241,6,18,"Friday",0,0,105.95,13.24375,25.8925,0,5,8,21.2,4.8
"Laval / Duluth",45.519216,-73.57718,"Le Plateau-Mont-Royal",241,6,26,"Saturday",1,0,297.133333333333,11.8853333333333,NA,3,14,25,21.4,20.8
"Laval / Duluth",45.519216,-73.57718,"Le Plateau-Mont-Royal",241,8,3,"Tuesday",0,0,186.333333333333,14.3333333333333,44.2,4,5,13,21.5,0.2
"Laval / Duluth",45.519216,-73.57718,"Le Plateau-Mont-Royal",241,9,12,"Sunday",0,0,481.783333333333,14.5994949494949,113.5175,2,9,33,19.1,0
"Laval / Duluth",45.519216,-73.57718,"Le Plateau-Mont-Royal",241,9,24,"Friday",1,0,1220.25,11.1949541284404,NA,19,67,109,18.3,26.5
"Laval / Duluth",45.519216,-73.57718,"Le Plateau-Mont-Royal",241,9,25,"Saturday",0,0,507.416666666667,16.3682795698925,114.8625,3,19,31,16.7,0
"Laval / Duluth",45.519216,-73.57718,"Le Plateau-Mont-Royal",241,10,7,"Thursday",0,0,314.083333333333,12.0801282051282,79.6125,4,14,26,14.4,0
"Laval / Duluth",45.519216,-73.57718,"Le Plateau-Mont-Royal",241,10,13,"Wednesday",1,0,823.75,9.69117647058824,NA,26,39,85,16.7,0
"Laval / Rachel",45.520179,-73.579424,"Le Plateau-Mont-Royal",243,4,18,"Sunday",1,0,407.15,13.1338709677419,NA,5,24,31,9.1,0
"Laval / Rachel",45.520179,-73.579424,"Le Plateau-Mont-Royal",243,4,21,"Wednesday",1,0,96.9333333333333,9.69333333333333,NA,3,6,10,1.1,6.2
"Laval / Rachel",45.520179,-73.579424,"Le Plateau-Mont-Royal",243,5,11,"Tuesday",0,0,8.23333333333333,8.23333333333333,2.485,0,1,1,9.8,0
"Laval / Rachel",45.520179,-73.579424,"Le Plateau-Mont-Royal",243,5,15,"Saturday",0,0,127.566666666667,15.9458333333333,29.135,1,5,8,17.7,0.2
"Laval / Rachel",45.520179,-73.579424,"Le Plateau-Mont-Royal",243,7,15,"Thursday",1,0,747.966666666667,12.6774011299435,NA,15,29,59,25.3,3.2
"Laval / Rachel",45.520179,-73.579424,"Le Plateau-Mont-Royal",243,7,31,"Saturday",0,0,325.15,14.7795454545455,76.2725,3,10,22,17.9,0
"Laval / Rachel",45.520179,-73.579424,"Le Plateau-Mont-Royal",243,8,9,"Monday",1,0,254.85,8.22096774193548,NA,6,19,31,25.2,0.2
"Laval / Rachel",45.520179,-73.579424,"Le Plateau-Mont-Royal",243,8,17,"Tuesday",0,0,137.216666666667,12.4742424242424,34.3325,2,7,11,21.2,0
"Laval / Rachel",45.520179,-73.579424,"Le Plateau-Mont-Royal",243,9,19,"Sunday",0,0,483.366666666667,16.667816091954,108.755,0,17,29,15.4,0
"Laval / Rachel",45.520179,-73.579424,"Le Plateau-Mont-Royal",243,9,23,"Thursday",1,0,648.766666666667,10.1369791666667,NA,20,33,64,24.7,6.3
"Laval / Rachel",45.520179,-73.579424,"Le Plateau-Mont-Royal",243,10,14,"Thursday",0,0,184.516666666667,13.1797619047619,45.1775,3,9,14,18.3,0
"Laval / Rachel",45.520179,-73.579424,"Le Plateau-Mont-Royal",243,10,25,"Monday",1,0,352.6,9.27894736842105,NA,12,20,38,6.5,0.5
"Laval / Rachel",45.520179,-73.579424,"Le Plateau-Mont-Royal",243,10,28,"Thursday",1,0,502.25,8.81140350877193,NA,14,37,57,7.9,0
"Léa-Roback / Sir-Georges-Etienne-Cartier",45.471669,-73.582644,"Le Sud-Ouest",447,4,15,"Thursday",1,0,90.2166666666667,15.0361111111111,NA,3,3,6,7.9,22.6
"Léa-Roback / Sir-Georges-Etienne-Cartier",45.471669,-73.582644,"Le Sud-Ouest",447,5,5,"Wednesday",1,0,350.383333333333,16.6849206349206,NA,4,15,21,10.7,0.8
"Léa-Roback / Sir-Georges-Etienne-Cartier",45.471669,-73.582644,"Le Sud-Ouest",447,5,9,"Sunday",1,0,1813.43333333333,24.1791111111111,NA,11,60,75,11.4,0
"Léa-Roback / Sir-Georges-Etienne-Cartier",45.471669,-73.582644,"Le Sud-Ouest",447,5,11,"Tuesday",1,0,373.833333333333,17.8015873015873,NA,7,14,21,9.8,0
"Léa-Roback / Sir-Georges-Etienne-Cartier",45.471669,-73.582644,"Le Sud-Ouest",447,5,24,"Monday",1,1,2347.93333333333,24.4576388888889,NA,11,73,96,14.4,0
"Léa-Roback / Sir-Georges-Etienne-Cartier",45.471669,-73.582644,"Le Sud-Ouest",447,6,20,"Sunday",0,0,806.4,28.8,155.96,0,19,28,21.8,0
"Léa-Roback / Sir-Georges-Etienne-Cartier",45.471669,-73.582644,"Le Sud-Ouest",447,6,26,"Saturday",0,0,92.6333333333333,23.1583333333333,18.895,0,0,4,21.4,20.8
"Léa-Roback / Sir-Georges-Etienne-Cartier",45.471669,-73.582644,"Le Sud-Ouest",447,7,7,"Wednesday",1,0,1096.4,20.3037037037037,NA,12,29,54,16.4,0
"Léa-Roback / Sir-Georges-Etienne-Cartier",45.471669,-73.582644,"Le Sud-Ouest",447,8,20,"Friday",1,0,1437.23333333333,18.4260683760684,NA,5,44,78,25.9,0
"Léa-Roback / Sir-Georges-Etienne-Cartier",45.471669,-73.582644,"Le Sud-Ouest",447,8,23,"Monday",0,0,487.383333333333,24.3691666666667,98.1075,3,12,20,26.7,0
"Léa-Roback / Sir-Georges-Etienne-Cartier",45.471669,-73.582644,"Le Sud-Ouest",447,9,1,"Wednesday",0,0,481.833333333333,22.9444444444444,98.525,1,19,21,18,0
"Léa-Roback / Sir-Georges-Etienne-Cartier",45.471669,-73.582644,"Le Sud-Ouest",447,9,5,"Sunday",0,0,488.4,27.1333333333333,95.76,2,12,18,19.5,13.6
"Léa-Roback / Sir-Georges-Etienne-Cartier",45.471669,-73.582644,"Le Sud-Ouest",447,9,10,"Friday",1,0,985.833333333333,20.1190476190476,NA,3,28,49,17.1,0.3
"Léa-Roback / Sir-Georges-Etienne-Cartier",45.471669,-73.582644,"Le Sud-Ouest",447,10,3,"Sunday",0,0,139.783333333333,23.2972222222222,28.4675,0,5,6,13,0.7
"Léa-Roback / Sir-Georges-Etienne-Cartier",45.471669,-73.582644,"Le Sud-Ouest",447,10,12,"Tuesday",1,0,740.75,20.5763888888889,NA,7,25,36,18.5,0
"Léa-Roback / Sir-Georges-Etienne-Cartier",45.471669,-73.582644,"Le Sud-Ouest",447,11,6,"Saturday",0,0,198.966666666667,19.8966666666667,42.345,1,9,10,5.5,0
"Léa-Roback / Sir-Georges-Etienne-Cartier",45.471669,-73.582644,"Le Sud-Ouest",447,11,15,"Monday",0,0,15.25,7.625,4.7875,0,2,2,2.7,5.3
"Legrand / Cartier",45.552298,-73.7073827,"Laval",945,4,10,"Saturday",0,0,137.6,34.4,25.64,0,3,4,16.4,0
"Legrand / Cartier",45.552298,-73.7073827,"Laval",945,5,23,"Sunday",0,0,49.5,49.5,8.675,0,1,1,15.8,0.5
"Legrand / Cartier",45.552298,-73.7073827,"Laval",945,5,29,"Saturday",1,0,137.483333333333,34.3708333333333,NA,0,1,4,11.4,0
"Legrand / Cartier",45.552298,-73.7073827,"Laval",945,6,18,"Friday",1,0,59.2333333333333,19.7444444444444,NA,1,2,3,21.2,4.8
"Legrand / Cartier",45.552298,-73.7073827,"Laval",945,6,20,"Sunday",0,0,13.7166666666667,13.7166666666667,3.3075,1,0,1,21.8,0
"Legrand / Cartier",45.552298,-73.7073827,"Laval",945,9,2,"Thursday",0,0,47.0166666666667,47.0166666666667,8.3025,0,1,1,15.6,0
"Legrand / Cartier",45.552298,-73.7073827,"Laval",945,9,3,"Friday",1,0,13.5333333333333,13.5333333333333,NA,0,1,1,18,0
"Legrand / Cartier",45.552298,-73.7073827,"Laval",945,9,7,"Tuesday",1,0,136.283333333333,27.2566666666667,NA,1,3,5,17.9,0
"Legrand / Cartier",45.552298,-73.7073827,"Laval",945,9,23,"Thursday",1,0,130.766666666667,26.1533333333333,NA,2,3,5,24.7,6.3
"Legrand / Cartier",45.552298,-73.7073827,"Laval",945,10,4,"Monday",1,0,60.3166666666667,20.1055555555556,NA,2,1,3,12.2,0
"Legrand / Cartier",45.552298,-73.7073827,"Laval",945,10,8,"Friday",1,0,70.4333333333333,23.4777777777778,NA,0,3,3,15.4,0
"Legrand / Cartier",45.552298,-73.7073827,"Laval",945,10,9,"Saturday",0,0,71.9833333333333,23.9944444444444,14.5475,0,3,3,16,0
"Legrand / Cartier",45.552298,-73.7073827,"Laval",945,11,9,"Tuesday",1,0,60.8833333333333,20.2944444444444,NA,2,1,3,10.2,0
"Legrand / Laurier",45.5502232,-73.7054669,"Laval",1060,8,5,"Thursday",1,0,62.3666666666667,31.1833333333333,NA,0,2,2,22.1,0
"Lespérance / de Rouen",45.538839,-73.552779,"Ville-Marie",31,5,11,"Tuesday",1,0,72.3333333333333,9.04166666666667,NA,1,6,8,9.8,0
"Lespérance / de Rouen",45.538839,-73.552779,"Ville-Marie",31,5,17,"Monday",1,0,164.066666666667,18.2296296296296,NA,2,6,9,17.9,0.2
"Lespérance / de Rouen",45.538839,-73.552779,"Ville-Marie",31,5,20,"Thursday",0,0,24.3166666666667,24.3166666666667,4.8975,0,1,1,23.4,0
"Lespérance / de Rouen",45.538839,-73.552779,"Ville-Marie",31,5,24,"Monday",1,1,234.566666666667,14.6604166666667,NA,5,9,16,14.4,0
"Lespérance / de Rouen",45.538839,-73.552779,"Ville-Marie",31,6,6,"Sunday",0,0,63.75,31.875,12.0625,0,0,2,24.5,0
"Lespérance / de Rouen",45.538839,-73.552779,"Ville-Marie",31,6,18,"Friday",1,0,268.2,11.6608695652174,NA,9,11,23,21.2,4.8
"Lespérance / de Rouen",45.538839,-73.552779,"Ville-Marie",31,7,19,"Monday",1,0,265.316666666667,12.0598484848485,NA,5,12,22,23.3,0
"Lespérance / de Rouen",45.538839,-73.552779,"Ville-Marie",31,7,27,"Tuesday",0,0,47.7666666666667,15.9222222222222,10.915,1,0,3,19,1.4
"Lespérance / de Rouen",45.538839,-73.552779,"Ville-Marie",31,8,2,"Monday",0,0,33.5666666666667,11.1888888888889,8.785,0,1,3,18.8,0
"Lespérance / de Rouen",45.538839,-73.552779,"Ville-Marie",31,8,12,"Thursday",1,0,429.366666666667,11.2991228070175,NA,15,15,38,26.9,0
"Lespérance / de Rouen",45.538839,-73.552779,"Ville-Marie",31,8,24,"Tuesday",1,0,231.8,10.5363636363636,NA,7,10,22,27.2,0
"Lespérance / de Rouen",45.538839,-73.552779,"Ville-Marie",31,9,13,"Monday",1,0,165.516666666667,10.3447916666667,NA,4,10,16,17.3,0.2
"Lespérance / de Rouen",45.538839,-73.552779,"Ville-Marie",31,9,14,"Tuesday",0,0,26.7666666666667,26.7666666666667,5.265,0,1,1,16.7,0
"Lespérance / de Rouen",45.538839,-73.552779,"Ville-Marie",31,9,18,"Saturday",0,0,13.0166666666667,13.0166666666667,3.2025,0,1,1,18.7,0
"Letourneux / Ste-Catherine",45.5507836,-73.5341,"Mercier - Hochelaga-Maisonneuve",1071,10,15,"Friday",0,0,104.333333333333,26.0833333333333,20.65,1,1,4,18.4,0
"Letourneux / Ste-Catherine",45.5507836,-73.5341,"Mercier - Hochelaga-Maisonneuve",1071,11,10,"Wednesday",1,0,309.7,14.0772727272727,NA,6,13,22,6,0
"Liébert / Hochelaga",45.595875,-73.523528,"Mercier - Hochelaga-Maisonneuve",499,6,1,"Tuesday",0,0,38.2833333333333,19.1416666666667,8.2425,0,1,2,19.3,1.4
"Liébert / Hochelaga",45.595875,-73.523528,"Mercier - Hochelaga-Maisonneuve",499,6,13,"Sunday",0,0,8.48333333333333,4.24166666666667,3.7725,0,2,2,21.6,2.8
"Liébert / Hochelaga",45.595875,-73.523528,"Mercier - Hochelaga-Maisonneuve",499,7,17,"Saturday",0,0,133.766666666667,33.4416666666667,25.065,0,4,4,21.7,0
"Liébert / Hochelaga",45.595875,-73.523528,"Mercier - Hochelaga-Maisonneuve",499,8,6,"Friday",1,0,28.6333333333333,9.54444444444444,NA,1,2,3,25.1,0.2
"Liébert / Hochelaga",45.595875,-73.523528,"Mercier - Hochelaga-Maisonneuve",499,9,26,"Sunday",1,0,175.483333333333,17.5483333333333,NA,2,8,10,16.7,0
"Liébert / Hochelaga",45.595875,-73.523528,"Mercier - Hochelaga-Maisonneuve",499,9,28,"Tuesday",1,0,145.266666666667,24.2111111111111,NA,2,4,6,10.5,0.2
"Liébert / Hochelaga",45.595875,-73.523528,"Mercier - Hochelaga-Maisonneuve",499,10,21,"Thursday",1,0,92.2833333333333,30.7611111111111,NA,1,1,3,11.7,5.8
"Lincoln / du Fort",45.493034,-73.583836,"Ville-Marie",364,5,2,"Sunday",1,0,108.45,10.845,NA,1,9,10,10,0
"Lincoln / du Fort",45.493034,-73.583836,"Ville-Marie",364,5,8,"Saturday",0,0,84.05,14.0083333333333,20.1075,0,6,6,11.7,0
"Lincoln / du Fort",45.493034,-73.583836,"Ville-Marie",364,5,19,"Wednesday",1,0,445.266666666667,15.3540229885057,NA,4,20,29,19.2,0
"Lincoln / du Fort",45.493034,-73.583836,"Ville-Marie",364,6,19,"Saturday",1,0,428.233333333333,16.4705128205128,NA,5,14,26,20.7,1.9
"Lincoln / du Fort",45.493034,-73.583836,"Ville-Marie",364,7,20,"Tuesday",0,0,25.75,12.875,6.3625,1,1,2,21.2,9.6
"Lincoln / du Fort",45.493034,-73.583836,"Ville-Marie",364,9,1,"Wednesday",1,0,367.183333333333,11.4744791666667,NA,15,9,32,18,0
"Lincoln / du Fort",45.493034,-73.583836,"Ville-Marie",364,9,9,"Thursday",0,0,82.95,16.59,18.6925,0,5,5,19.5,1.6
"Lincoln / du Fort",45.493034,-73.583836,"Ville-Marie",364,9,19,"Sunday",1,0,466.983333333333,17.2956790123457,NA,9,13,27,15.4,0
"Lincoln / du Fort",45.493034,-73.583836,"Ville-Marie",364,10,9,"Saturday",0,0,122.2,15.275,28.33,1,5,8,16,0
"Lincoln / du Fort",45.493034,-73.583836,"Ville-Marie",364,10,21,"Thursday",1,0,272.916666666667,11.8659420289855,NA,9,8,23,11.7,5.8
"Lincoln / du Fort",45.493034,-73.583836,"Ville-Marie",364,10,25,"Monday",1,0,100.85,12.60625,NA,2,5,8,6.5,0.5
"Lincoln / du Fort",45.493034,-73.583836,"Ville-Marie",364,11,2,"Tuesday",1,0,167.116666666667,10.4447916666667,NA,6,10,16,5.4,4
"Lincoln / du Fort",45.493034,-73.583836,"Ville-Marie",364,11,4,"Thursday",1,0,202.783333333333,13.5188888888889,NA,3,10,15,1.3,0.2
"Lionel-Groulx / George-Vanier",45.486219,-73.573747,"Le Sud-Ouest",355,4,30,"Friday",1,0,20.4166666666667,6.80555555555556,NA,2,1,3,7.9,27.8
"Lionel-Groulx / George-Vanier",45.486219,-73.573747,"Le Sud-Ouest",355,5,8,"Saturday",0,0,23.8333333333333,23.8333333333333,4.825,0,1,1,11.7,0
"Lionel-Groulx / George-Vanier",45.486219,-73.573747,"Le Sud-Ouest",355,5,20,"Thursday",0,0,12.2666666666667,12.2666666666667,3.09,1,0,1,23.4,0
"Lionel-Groulx / George-Vanier",45.486219,-73.573747,"Le Sud-Ouest",355,5,24,"Monday",0,1,61.1,15.275,14.165,0,4,4,14.4,0
"Lionel-Groulx / George-Vanier",45.486219,-73.573747,"Le Sud-Ouest",355,6,3,"Thursday",1,0,145.5,16.1666666666667,NA,2,5,9,17.5,6.3
"Lionel-Groulx / George-Vanier",45.486219,-73.573747,"Le Sud-Ouest",355,6,7,"Monday",1,0,143.4,11.0307692307692,NA,4,5,13,27.6,0
"Lionel-Groulx / George-Vanier",45.486219,-73.573747,"Le Sud-Ouest",355,7,3,"Saturday",0,0,32.3166666666667,16.1583333333333,7.3475,0,1,2,16.5,0
"Lionel-Groulx / George-Vanier",45.486219,-73.573747,"Le Sud-Ouest",355,7,3,"Saturday",1,0,87.1333333333333,12.447619047619,NA,3,3,7,16.5,0
"Lionel-Groulx / George-Vanier",45.486219,-73.573747,"Le Sud-Ouest",355,7,23,"Friday",0,0,52.2,13.05,12.83,0,2,4,21,0
"Lionel-Groulx / George-Vanier",45.486219,-73.573747,"Le Sud-Ouest",355,7,27,"Tuesday",0,0,15.65,15.65,3.5975,0,0,1,19,1.4
"Lionel-Groulx / George-Vanier",45.486219,-73.573747,"Le Sud-Ouest",355,7,31,"Saturday",1,0,57.6166666666667,8.23095238095238,NA,3,3,7,17.9,0
"Lionel-Groulx / George-Vanier",45.486219,-73.573747,"Le Sud-Ouest",355,8,6,"Friday",1,0,176.7,11.78,NA,2,8,15,25.1,0.2
"Lionel-Groulx / George-Vanier",45.486219,-73.573747,"Le Sud-Ouest",355,9,2,"Thursday",0,0,30.4333333333333,7.60833333333333,9.565,2,0,4,15.6,0
"Lionel-Groulx / George-Vanier",45.486219,-73.573747,"Le Sud-Ouest",355,9,7,"Tuesday",0,0,6.56666666666667,6.56666666666667,2.235,1,0,1,17.9,0
"Lionel-Groulx / George-Vanier",45.486219,-73.573747,"Le Sud-Ouest",355,9,10,"Friday",1,0,250.6,17.9,NA,3,10,14,17.1,0.3
"Lionel-Groulx / George-Vanier",45.486219,-73.573747,"Le Sud-Ouest",355,9,22,"Wednesday",1,0,164.15,9.65588235294118,NA,7,10,17,20.8,0.2
"Lionel-Groulx / George-Vanier",45.486219,-73.573747,"Le Sud-Ouest",355,9,26,"Sunday",0,0,82.1666666666667,27.3888888888889,16.075,0,3,3,16.7,0
"Lionel-Groulx / George-Vanier",45.486219,-73.573747,"Le Sud-Ouest",355,10,7,"Thursday",1,0,131.8,11.9818181818182,NA,5,6,11,14.4,0
"Logan / d'Iberville",45.53057,-73.54913,"Ville-Marie",298,7,8,"Thursday",1,0,183,15.25,NA,5,4,12,17.2,16.1
"Logan / d'Iberville",45.53057,-73.54913,"Ville-Marie",298,8,5,"Thursday",1,0,350.883333333333,13.4955128205128,NA,9,11,26,22.1,0
"Logan / d'Iberville",45.53057,-73.54913,"Ville-Marie",298,8,14,"Saturday",1,0,247.6,14.5647058823529,NA,4,9,17,20.9,0.2
"Logan / d'Iberville",45.53057,-73.54913,"Ville-Marie",298,8,21,"Saturday",0,0,47.3333333333333,11.8333333333333,12.1,1,1,4,27.5,0
"Logan / d'Iberville",45.53057,-73.54913,"Ville-Marie",298,9,6,"Monday",0,1,26.0666666666667,13.0333333333333,6.41,2,0,2,17.4,6.3
"Logan / d'Iberville",45.53057,-73.54913,"Ville-Marie",298,10,21,"Thursday",1,0,84.85,9.42777777777778,NA,4,4,9,11.7,5.8
"Logan / de Champlain",45.523194,-73.555843,"Ville-Marie",286,4,17,"Saturday",1,0,244.033333333333,11.6206349206349,NA,7,14,21,6.8,0
"Logan / de Champlain",45.523194,-73.555843,"Ville-Marie",286,5,6,"Thursday",1,0,293.4,10.1172413793103,NA,12,13,29,10.2,0
"Logan / de Champlain",45.523194,-73.555843,"Ville-Marie",286,5,14,"Friday",1,0,409.316666666667,9.51899224806202,NA,12,29,43,17.8,0
"Logan / de Champlain",45.523194,-73.555843,"Ville-Marie",286,5,31,"Monday",0,0,8.21666666666667,8.21666666666667,2.4825,0,0,1,15.7,0
"Logan / de Champlain",45.523194,-73.555843,"Ville-Marie",286,6,8,"Tuesday",1,0,467.583333333333,10.1648550724638,NA,19,21,46,26.3,0
"Logan / de Champlain",45.523194,-73.555843,"Ville-Marie",286,6,23,"Wednesday",0,0,45.8166666666667,11.4541666666667,11.8725,3,1,4,14.5,0
"Logan / de Champlain",45.523194,-73.555843,"Ville-Marie",286,6,24,"Thursday",1,1,588.983333333333,14.0234126984127,NA,7,20,42,20.4,0
"Logan / de Champlain",45.523194,-73.555843,"Ville-Marie",286,7,2,"Friday",0,0,66.4833333333333,13.2966666666667,16.2225,0,4,5,17.6,0
"Logan / de Champlain",45.523194,-73.555843,"Ville-Marie",286,7,11,"Sunday",0,0,219.083333333333,27.3854166666667,42.8625,1,2,8,21,0
"Logan / de Champlain",45.523194,-73.555843,"Ville-Marie",286,7,28,"Wednesday",1,0,302.133333333333,8.63238095238095,NA,17,14,35,19.2,0
"Logan / de Champlain",45.523194,-73.555843,"Ville-Marie",286,8,3,"Tuesday",1,0,368.966666666667,9.70964912280702,NA,20,14,38,21.5,0.2
"Logan / de Champlain",45.523194,-73.555843,"Ville-Marie",286,8,7,"Saturday",0,0,18.9833333333333,9.49166666666667,5.3475,0,1,2,23.6,0.8
"Logan / de Champlain",45.523194,-73.555843,"Ville-Marie",286,8,30,"Monday",0,0,62.7,12.54,15.655,0,4,5,24.8,5.3
"Logan / de Champlain",45.523194,-73.555843,"Ville-Marie",286,10,15,"Friday",0,0,63.85,21.2833333333333,13.3275,0,1,3,18.4,0
"Logan / Fullum",45.528366,-73.551171,"Ville-Marie",294,5,24,"Monday",1,1,708.566666666667,19.6824074074074,NA,11,23,36,14.4,0
"Logan / Fullum",45.528366,-73.551171,"Ville-Marie",294,5,28,"Friday",1,0,470.333333333333,13.8333333333333,NA,7,23,34,7.8,0
"Logan / Fullum",45.528366,-73.551171,"Ville-Marie",294,6,20,"Sunday",1,0,436.75,13.6484375,NA,7,19,32,21.8,0
"Logan / Fullum",45.528366,-73.551171,"Ville-Marie",294,6,22,"Tuesday",0,0,163.783333333333,27.2972222222222,32.0675,1,4,6,15.5,0.2
"Logan / Fullum",45.528366,-73.551171,"Ville-Marie",294,7,6,"Tuesday",0,0,57.7666666666667,8.25238095238095,17.415,4,1,7,23.1,1.2
"Logan / Fullum",45.528366,-73.551171,"Ville-Marie",294,7,12,"Monday",1,0,287.466666666667,11.0564102564103,NA,7,16,26,23.1,0
"Logan / Fullum",45.528366,-73.551171,"Ville-Marie",294,8,9,"Monday",0,0,23.2,23.2,4.73,1,0,1,25.2,0.2
"Logan / Fullum",45.528366,-73.551171,"Ville-Marie",294,8,20,"Friday",1,0,460.366666666667,12.1149122807018,NA,12,21,38,25.9,0
"Logan / Fullum",45.528366,-73.551171,"Ville-Marie",294,9,25,"Saturday",0,0,196.8,15.1384615384615,45.77,3,4,13,16.7,0
"Logan / Fullum",45.528366,-73.551171,"Ville-Marie",294,10,22,"Friday",0,0,22.7166666666667,11.3583333333333,5.9075,2,0,2,8.7,13.8
"Logan / Fullum",45.528366,-73.551171,"Ville-Marie",294,11,2,"Tuesday",0,0,89.15,12.7357142857143,22.1225,3,4,7,5.4,4
"Logan / Fullum",45.528366,-73.551171,"Ville-Marie",294,11,9,"Tuesday",1,0,149.483333333333,9.34270833333333,NA,7,8,16,10.2,0
"Louis-Hébert / Beaubien",45.548186,-73.59201,"Rosemont - La Petite-Patrie",564,4,9,"Friday",1,0,491.583333333333,16.3861111111111,NA,3,24,30,15.9,0
"Louis-Hébert / Beaubien",45.548186,-73.59201,"Rosemont - La Petite-Patrie",564,5,3,"Monday",1,0,347.366666666667,14.4736111111111,NA,10,9,24,7.6,0
"Louis-Hébert / Beaubien",45.548186,-73.59201,"Rosemont - La Petite-Patrie",564,5,31,"Monday",0,0,110.266666666667,12.2518518518519,27.79,1,7,9,15.7,0
"Louis-Hébert / Beaubien",45.548186,-73.59201,"Rosemont - La Petite-Patrie",564,7,5,"Monday",1,0,843.8,18.7511111111111,NA,13,26,45,20.2,0
"Louis-Hébert / Beaubien",45.548186,-73.59201,"Rosemont - La Petite-Patrie",564,7,7,"Wednesday",1,0,642.883333333333,13.9757246376812,NA,10,20,46,16.4,0
"Louis-Hébert / Beaubien",45.548186,-73.59201,"Rosemont - La Petite-Patrie",564,7,16,"Friday",1,0,866.883333333333,14.6929378531073,NA,9,32,59,22,0
"Louis-Hébert / Beaubien",45.548186,-73.59201,"Rosemont - La Petite-Patrie",564,7,17,"Saturday",0,0,146.833333333333,16.3148148148148,33.275,1,1,9,21.7,0
"Louis-Hébert / Beaubien",45.548186,-73.59201,"Rosemont - La Petite-Patrie",564,8,2,"Monday",1,0,436.733333333333,10.9183333333333,NA,9,15,40,18.8,0
"Louis-Hébert / Beaubien",45.548186,-73.59201,"Rosemont - La Petite-Patrie",564,8,5,"Thursday",0,0,215.9,15.4214285714286,49.885,3,6,14,22.1,0
"Louis-Hébert / Beaubien",45.548186,-73.59201,"Rosemont - La Petite-Patrie",564,8,14,"Saturday",1,0,407.35,12.7296875,NA,10,14,32,20.9,0.2
