"","X","name","latitude","longitude","station","mm","dd","wday","mem","holiday","dur","avg","rev","n_AM","n_PM","n_tot","temp","rain","arrond","rain_bin","wkend","superficie","population_2021","density","u15","nb_stations","station_density"
"6088",6088,"Metcalfe / du Square-Dorchester",45.500208,-73.571138,687,8,22,"Sunday",0,0,106.733333333333,17.7888888888889,23.51,1,3,6,28.2,0,"Ville-Marie",0,1,16.5,104944,6360.24242424242,1,154,9.33333333333333
"6089",6089,"Metcalfe / du Square-Dorchester",45.500208,-73.571138,687,8,28,"Saturday",1,0,226.566666666667,15.1044444444444,NA,0,8,15,18.9,0,"Ville-Marie",0,1,16.5,104944,6360.24242424242,1,154,9.33333333333333
"6090",6090,"Metcalfe / du Square-Dorchester",45.500208,-73.571138,687,10,5,"Tuesday",0,0,95.5666666666667,15.9277777777778,21.835,0,4,6,13.1,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242,1,154,9.33333333333333
"6091",6091,"Metcalfe / du Square-Dorchester",45.500208,-73.571138,687,10,5,"Tuesday",1,0,362.966666666667,11.3427083333333,NA,3,29,32,13.1,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242,0,154,9.33333333333333
"6092",6092,"Metcalfe / du Square-Dorchester",45.500208,-73.571138,687,10,21,"Thursday",0,0,46.5833333333333,15.5277777777778,10.7375,0,2,3,11.7,5.8,"Ville-Marie",1,0,16.5,104944,6360.24242424242,1,154,9.33333333333333
"6093",6093,"Metcalfe / du Square-Dorchester",45.500208,-73.571138,687,11,10,"Wednesday",1,0,230.266666666667,10.0115942028986,NA,4,16,23,6,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242,0,154,9.33333333333333
"6094",6094,"Metcalfe / St-Catherine",45.500832,-73.572459,329,5,12,"Wednesday",1,0,516.866666666667,18.4595238095238,NA,4,23,28,12,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242,1,154,9.33333333333333
"6095",6095,"Metcalfe / St-Catherine",45.500832,-73.572459,329,6,7,"Monday",1,0,567.6,16.6941176470588,NA,1,23,34,27.6,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242,1,154,9.33333333333333
"6096",6096,"Metcalfe / St-Catherine",45.500832,-73.572459,329,6,10,"Thursday",0,0,46.55,23.275,9.4825,0,2,2,18.5,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242,1,154,9.33333333333333
"6097",6097,"Metcalfe / St-Catherine",45.500832,-73.572459,329,7,22,"Thursday",0,0,186.1,14.3153846153846,44.165,0,8,13,19.6,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242,0,154,9.33333333333333
"6098",6098,"Metcalfe / St-Catherine",45.500832,-73.572459,329,7,30,"Friday",0,0,71.3333333333333,11.8888888888889,18.2,0,5,6,16.5,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242,0,154,9.33333333333333
"6099",6099,"Metcalfe / St-Catherine",45.500832,-73.572459,329,8,18,"Wednesday",0,0,168.1,14.0083333333333,40.215,3,9,12,25.4,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242,0,154,9.33333333333333
"6100",6100,"Metcalfe / St-Catherine",45.500832,-73.572459,329,8,30,"Monday",1,0,667.883333333333,14.5192028985507,NA,0,40,46,24.8,5.3,"Ville-Marie",1,0,16.5,104944,6360.24242424242,0,154,9.33333333333333
"6101",6101,"Metcalfe / St-Catherine",45.500832,-73.572459,329,9,3,"Friday",0,0,395.9,16.4958333333333,89.385,2,13,24,18,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242,1,154,9.33333333333333
"6102",6102,"Metcalfe / St-Catherine",45.500832,-73.572459,329,9,19,"Sunday",1,0,661.666666666667,15.0378787878788,NA,6,32,44,15.4,0,"Ville-Marie",0,1,16.5,104944,6360.24242424242,1,154,9.33333333333333
"6103",6103,"Metcalfe / St-Catherine",45.500832,-73.572459,329,10,11,"Monday",1,1,559.05,15.9728571428571,NA,3,20,35,18.4,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242,1,154,9.33333333333333
"6104",6104,"Metcalfe / St-Catherine",45.500832,-73.572459,329,10,27,"Wednesday",0,0,309.95,16.3131578947368,70.2425,1,9,19,9.6,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242,1,154,9.33333333333333
"6105",6105,"Métro Acadie (de l'Acadie / Beaumont)",45.523575,-73.623443,474,4,13,"Tuesday",1,0,201.233333333333,15.4794871794872,NA,3,10,13,12.1,0.2,"Villeray-Saint-Michel-Parc-Extension",1,0,16.5,145090,8793.33333333333,1,62,3.75757575757576
"6106",6106,"Métro Acadie (de l'Acadie / Beaumont)",45.523575,-73.623443,474,5,6,"Thursday",1,0,203.383333333333,16.9486111111111,NA,4,8,12,10.2,0,"Villeray-Saint-Michel-Parc-Extension",0,0,16.5,145090,8793.33333333333,1,62,3.75757575757576
"6107",6107,"Métro Acadie (de l'Acadie / Beaumont)",45.523575,-73.623443,474,6,3,"Thursday",0,0,14.45,7.225,4.6675,1,1,2,17.5,6.3,"Villeray-Saint-Michel-Parc-Extension",1,0,16.5,145090,8793.33333333333,0,62,3.75757575757576
"6108",6108,"Métro Acadie (de l'Acadie / Beaumont)",45.523575,-73.623443,474,6,9,"Wednesday",1,0,295.3,24.6083333333333,NA,4,6,12,24.1,0,"Villeray-Saint-Michel-Parc-Extension",0,0,16.5,145090,8793.33333333333,1,62,3.75757575757576
"6109",6109,"Métro Acadie (de l'Acadie / Beaumont)",45.523575,-73.623443,474,6,16,"Wednesday",1,0,421.8,16.872,NA,7,13,25,15.2,0,"Villeray-Saint-Michel-Parc-Extension",0,0,16.5,145090,8793.33333333333,1,62,3.75757575757576
"6110",6110,"Métro Acadie (de l'Acadie / Beaumont)",45.523575,-73.623443,474,7,7,"Wednesday",1,0,599.283333333333,17.122380952381,NA,7,25,35,16.4,0,"Villeray-Saint-Michel-Parc-Extension",0,0,16.5,145090,8793.33333333333,1,62,3.75757575757576
"6111",6111,"Métro Acadie (de l'Acadie / Beaumont)",45.523575,-73.623443,474,8,2,"Monday",0,0,77.2166666666667,19.3041666666667,16.5825,0,2,4,18.8,0,"Villeray-Saint-Michel-Parc-Extension",0,0,16.5,145090,8793.33333333333,1,62,3.75757575757576
"6112",6112,"Métro Acadie (de l'Acadie / Beaumont)",45.523575,-73.623443,474,8,15,"Sunday",0,0,41.6833333333333,13.8944444444444,10.0025,0,3,3,18.2,0,"Villeray-Saint-Michel-Parc-Extension",0,1,16.5,145090,8793.33333333333,0,62,3.75757575757576
"6113",6113,"Métro Acadie (de l'Acadie / Beaumont)",45.523575,-73.623443,474,8,29,"Sunday",1,0,246.65,18.9730769230769,NA,1,3,13,19.3,6.5,"Villeray-Saint-Michel-Parc-Extension",1,1,16.5,145090,8793.33333333333,1,62,3.75757575757576
"6114",6114,"Métro Acadie (de l'Acadie / Beaumont)",45.523575,-73.623443,474,9,11,"Saturday",1,0,332.05,16.6025,NA,2,14,20,18.4,0,"Villeray-Saint-Michel-Parc-Extension",0,1,16.5,145090,8793.33333333333,1,62,3.75757575757576
"6115",6115,"Métro Acadie (de l'Acadie / Beaumont)",45.523575,-73.623443,474,10,8,"Friday",0,0,53.7333333333333,10.7466666666667,14.31,2,1,5,15.4,0,"Villeray-Saint-Michel-Parc-Extension",0,0,16.5,145090,8793.33333333333,0,62,3.75757575757576
"6116",6116,"Métro Acadie (de l'Acadie / Beaumont)",45.523575,-73.623443,474,10,24,"Sunday",0,0,115.566666666667,19.2611111111111,24.835,2,3,6,7.3,0,"Villeray-Saint-Michel-Parc-Extension",0,1,16.5,145090,8793.33333333333,1,62,3.75757575757576
"6117",6117,"Métro Acadie (de l'Acadie / Beaumont)",45.523575,-73.623443,474,10,31,"Sunday",1,0,5.8,5.8,NA,0,0,1,9.6,37,"Villeray-Saint-Michel-Parc-Extension",1,1,16.5,145090,8793.33333333333,0,62,3.75757575757576
"6118",6118,"Métro Acadie (de l'Acadie / Beaumont)",45.523575,-73.623443,474,11,1,"Monday",0,0,5.21666666666667,2.60833333333333,3.2825,0,2,2,8,0,"Villeray-Saint-Michel-Parc-Extension",0,0,16.5,145090,8793.33333333333,0,62,3.75757575757576
"6119",6119,"Métro Angrignon (Lamont /  des Trinitaires)",45.44691,-73.60363,10,4,24,"Saturday",1,0,917.883333333333,29.6091397849462,NA,3,28,31,14.1,0,"Le Sud-Ouest",0,1,15.7,84553,5385.54140127389,1,56,3.56687898089172
"6120",6120,"Métro Angrignon (Lamont /  des Trinitaires)",45.44691,-73.60363,10,5,24,"Monday",1,1,1123.41666666667,26.1259689922481,NA,2,39,43,14.4,0,"Le Sud-Ouest",0,0,15.7,84553,5385.54140127389,1,56,3.56687898089172
"6121",6121,"Métro Angrignon (Lamont /  des Trinitaires)",45.44691,-73.60363,10,6,3,"Thursday",1,0,115.033333333333,16.4333333333333,NA,2,3,7,17.5,6.3,"Le Sud-Ouest",1,0,15.7,84553,5385.54140127389,1,56,3.56687898089172
"6122",6122,"Métro Angrignon (Lamont /  des Trinitaires)",45.44691,-73.60363,10,6,18,"Friday",0,0,56.6833333333333,28.3416666666667,11.0025,1,1,2,21.2,4.8,"Le Sud-Ouest",1,0,15.7,84553,5385.54140127389,1,56,3.56687898089172
"6123",6123,"Métro Angrignon (Lamont /  des Trinitaires)",45.44691,-73.60363,10,7,21,"Wednesday",1,0,285.683333333333,16.8049019607843,NA,5,10,17,20,1.5,"Le Sud-Ouest",1,0,15.7,84553,5385.54140127389,1,56,3.56687898089172
"6124",6124,"Métro Angrignon (Lamont /  des Trinitaires)",45.44691,-73.60363,10,7,22,"Thursday",1,0,382.483333333333,18.2134920634921,NA,3,15,21,19.6,0,"Le Sud-Ouest",0,0,15.7,84553,5385.54140127389,1,56,3.56687898089172
"6125",6125,"Métro Angrignon (Lamont /  des Trinitaires)",45.44691,-73.60363,10,7,28,"Wednesday",0,0,90.1166666666667,30.0388888888889,17.2675,0,3,3,19.2,0,"Le Sud-Ouest",0,0,15.7,84553,5385.54140127389,1,56,3.56687898089172
"6126",6126,"Métro Angrignon (Lamont /  des Trinitaires)",45.44691,-73.60363,10,8,18,"Wednesday",0,0,67.8333333333333,16.9583333333333,15.175,0,2,4,25.4,0,"Le Sud-Ouest",0,0,15.7,84553,5385.54140127389,1,56,3.56687898089172
"6127",6127,"Métro Angrignon (Lamont /  des Trinitaires)",45.44691,-73.60363,10,8,20,"Friday",1,0,260.25,18.5892857142857,NA,5,6,14,25.9,0,"Le Sud-Ouest",0,0,15.7,84553,5385.54140127389,1,56,3.56687898089172
"6128",6128,"Métro Angrignon (Lamont /  des Trinitaires)",45.44691,-73.60363,10,8,22,"Sunday",1,0,300.483333333333,23.1141025641026,NA,2,10,13,28.2,0,"Le Sud-Ouest",0,1,15.7,84553,5385.54140127389,1,56,3.56687898089172
"6129",6129,"Métro Angrignon (Lamont /  des Trinitaires)",45.44691,-73.60363,10,10,21,"Thursday",1,0,90.3666666666667,11.2958333333333,NA,3,3,8,11.7,5.8,"Le Sud-Ouest",1,0,15.7,84553,5385.54140127389,0,56,3.56687898089172
"6130",6130,"Métro Angrignon (Lamont /  des Trinitaires)",45.44691,-73.60363,10,10,24,"Sunday",0,0,67.45,22.4833333333333,13.8675,1,2,3,7.3,0,"Le Sud-Ouest",0,1,15.7,84553,5385.54140127389,1,56,3.56687898089172
"6131",6131,"Métro Angrignon (Lamont /  des Trinitaires)",45.44691,-73.60363,10,11,1,"Monday",0,0,29.6666666666667,14.8333333333333,6.95,1,1,2,8,0,"Le Sud-Ouest",0,0,15.7,84553,5385.54140127389,0,56,3.56687898089172
"6132",6132,"Métro Angrignon (Lamont /  des Trinitaires)",45.44691,-73.60363,10,11,6,"Saturday",1,0,219.833333333333,19.9848484848485,NA,4,4,11,5.5,0,"Le Sud-Ouest",0,1,15.7,84553,5385.54140127389,1,56,3.56687898089172
"6133",6133,"Métro Assomption (Chauveau / de l'Assomption)",45.569789,-73.548081,162,5,22,"Saturday",1,0,347.466666666667,26.7282051282051,NA,6,5,13,23.6,0.3,"Mercier-Hochelaga-Maisonneuve",1,1,25.4,140627,5536.49606299213,1,47,1.8503937007874
"6134",6134,"Métro Assomption (Chauveau / de l'Assomption)",45.569789,-73.548081,162,6,7,"Monday",0,0,77.8166666666667,15.5633333333333,17.9225,0,2,5,27.6,0,"Mercier-Hochelaga-Maisonneuve",0,0,25.4,140627,5536.49606299213,1,47,1.8503937007874
"6135",6135,"Métro Assomption (Chauveau / de l'Assomption)",45.569789,-73.548081,162,7,6,"Tuesday",1,0,154.15,15.415,NA,4,5,10,23.1,1.2,"Mercier-Hochelaga-Maisonneuve",1,0,25.4,140627,5536.49606299213,1,47,1.8503937007874
"6136",6136,"Métro Assomption (Chauveau / de l'Assomption)",45.569789,-73.548081,162,7,21,"Wednesday",0,0,6.4,6.4,2.21,0,1,1,20,1.5,"Mercier-Hochelaga-Maisonneuve",1,0,25.4,140627,5536.49606299213,0,47,1.8503937007874
"6137",6137,"Métro Assomption (Chauveau / de l'Assomption)",45.569789,-73.548081,162,8,13,"Friday",0,0,63.9666666666667,21.3222222222222,13.345,1,1,3,27,0.2,"Mercier-Hochelaga-Maisonneuve",1,0,25.4,140627,5536.49606299213,1,47,1.8503937007874
"6138",6138,"Métro Assomption (Chauveau / de l'Assomption)",45.569789,-73.548081,162,8,21,"Saturday",1,0,81.5333333333333,11.647619047619,NA,0,4,7,27.5,0,"Mercier-Hochelaga-Maisonneuve",0,1,25.4,140627,5536.49606299213,0,47,1.8503937007874
"6139",6139,"Métro Assomption (Chauveau / de l'Assomption)",45.569789,-73.548081,162,8,25,"Wednesday",0,0,79.7,9.9625,21.955,0,3,8,26.6,0,"Mercier-Hochelaga-Maisonneuve",0,0,25.4,140627,5536.49606299213,0,47,1.8503937007874
"6140",6140,"Métro Assomption (Chauveau / de l'Assomption)",45.569789,-73.548081,162,9,3,"Friday",1,0,290.116666666667,14.5058333333333,NA,5,13,20,18,0,"Mercier-Hochelaga-Maisonneuve",0,0,25.4,140627,5536.49606299213,0,47,1.8503937007874
"6141",6141,"Métro Assomption (Chauveau / de l'Assomption)",45.569789,-73.548081,162,9,9,"Thursday",1,0,486.016666666667,16.7591954022989,NA,8,17,29,19.5,1.6,"Mercier-Hochelaga-Maisonneuve",1,0,25.4,140627,5536.49606299213,1,47,1.8503937007874
"6142",6142,"Métro Assomption (Chauveau / de l'Assomption)",45.569789,-73.548081,162,9,16,"Thursday",1,0,327.85,13.114,NA,6,17,25,16.9,0.2,"Mercier-Hochelaga-Maisonneuve",1,0,25.4,140627,5536.49606299213,0,47,1.8503937007874
"6143",6143,"Métro Assomption (Chauveau / de l'Assomption)",45.569789,-73.548081,162,9,17,"Friday",1,0,335,15.952380952381,NA,2,16,21,19.8,0,"Mercier-Hochelaga-Maisonneuve",0,0,25.4,140627,5536.49606299213,1,47,1.8503937007874
"6144",6144,"Métro Assomption (Chauveau / de l'Assomption)",45.569789,-73.548081,162,9,22,"Wednesday",1,0,400.116666666667,16.6715277777778,NA,2,17,24,20.8,0.2,"Mercier-Hochelaga-Maisonneuve",1,0,25.4,140627,5536.49606299213,1,47,1.8503937007874
"6145",6145,"Métro Assomption (Chauveau / de l'Assomption)",45.569789,-73.548081,162,9,28,"Tuesday",1,0,224.066666666667,16.0047619047619,NA,1,12,14,10.5,0.2,"Mercier-Hochelaga-Maisonneuve",1,0,25.4,140627,5536.49606299213,1,47,1.8503937007874
"6146",6146,"Métro Assomption (Chauveau / de l'Assomption)",45.569789,-73.548081,162,10,29,"Friday",1,0,211.166666666667,14.0777777777778,NA,1,12,15,7.8,0,"Mercier-Hochelaga-Maisonneuve",0,0,25.4,140627,5536.49606299213,0,47,1.8503937007874
"6147",6147,"Métro Assomption (Chauveau / de l'Assomption)",45.569789,-73.548081,162,10,31,"Sunday",1,0,7.1,7.1,NA,0,0,1,9.6,37,"Mercier-Hochelaga-Maisonneuve",1,1,25.4,140627,5536.49606299213,0,47,1.8503937007874
"6148",6148,"Métro Atwater (Atwater / Ste-Catherine)",45.489476,-73.584566,359,4,18,"Sunday",0,0,173.8,28.9666666666667,33.57,0,6,6,9.1,0,"Ville-Marie",0,1,16.5,104944,6360.24242424242,1,154,9.33333333333333
"6149",6149,"Métro Atwater (Atwater / Ste-Catherine)",45.489476,-73.584566,359,4,28,"Wednesday",0,0,100.9,16.8166666666667,22.635,3,3,6,12.8,4.3,"Ville-Marie",1,0,16.5,104944,6360.24242424242,1,154,9.33333333333333
"6150",6150,"Métro Atwater (Atwater / Ste-Catherine)",45.489476,-73.584566,359,4,29,"Thursday",0,0,31.1,15.55,7.165,0,2,2,13.8,0.8,"Ville-Marie",1,0,16.5,104944,6360.24242424242,1,154,9.33333333333333
"6151",6151,"Métro Atwater (Atwater / Ste-Catherine)",45.489476,-73.584566,359,4,30,"Friday",1,0,299.916666666667,13.6325757575758,NA,4,13,22,7.9,27.8,"Ville-Marie",1,0,16.5,104944,6360.24242424242,0,154,9.33333333333333
"6152",6152,"Métro Atwater (Atwater / Ste-Catherine)",45.489476,-73.584566,359,5,12,"Wednesday",0,0,179.416666666667,17.9416666666667,39.4125,5,5,10,12,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242,1,154,9.33333333333333
"6153",6153,"Métro Atwater (Atwater / Ste-Catherine)",45.489476,-73.584566,359,6,28,"Monday",0,0,224.116666666667,17.2397435897436,49.8675,2,7,13,27,2.3,"Ville-Marie",1,0,16.5,104944,6360.24242424242,1,154,9.33333333333333
"6154",6154,"Métro Atwater (Atwater / Ste-Catherine)",45.489476,-73.584566,359,7,11,"Sunday",1,0,1776.96666666667,16.3024464831804,NA,16,67,109,21,0,"Ville-Marie",0,1,16.5,104944,6360.24242424242,1,154,9.33333333333333
"6155",6155,"Métro Atwater (Atwater / Ste-Catherine)",45.489476,-73.584566,359,9,2,"Thursday",1,0,2200.18333333333,12.8665692007797,NA,41,106,171,15.6,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242,0,154,9.33333333333333
"6156",6156,"Métro Atwater (Atwater / Ste-Catherine)",45.489476,-73.584566,359,9,3,"Friday",0,0,532.65,18.3672413793103,116.1475,6,15,29,18,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242,1,154,9.33333333333333
"6157",6157,"Métro Atwater (Atwater / Ste-Catherine)",45.489476,-73.584566,359,9,6,"Monday",1,1,781.433333333333,13.4729885057471,NA,14,35,58,17.4,6.3,"Ville-Marie",1,0,16.5,104944,6360.24242424242,0,154,9.33333333333333
"6158",6158,"Métro Atwater (Atwater / Ste-Catherine)",45.489476,-73.584566,359,9,22,"Wednesday",0,0,355.666666666667,12.702380952381,88.35,7,16,28,20.8,0.2,"Ville-Marie",1,0,16.5,104944,6360.24242424242,0,154,9.33333333333333
"6159",6159,"Métro Atwater (Atwater / Ste-Catherine)",45.489476,-73.584566,359,10,11,"Monday",0,1,509.416666666667,16.9805555555556,113.9125,2,15,30,18.4,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242,1,154,9.33333333333333
"6160",6160,"Métro Atwater (Atwater / Ste-Catherine)",45.489476,-73.584566,359,10,13,"Wednesday",0,0,273.333333333333,11.8840579710145,69.75,2,9,23,16.7,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242,0,154,9.33333333333333
"6161",6161,"Métro Atwater (Atwater / Ste-Catherine)",45.489476,-73.584566,359,10,16,"Saturday",1,0,494.516666666667,8.67573099415205,NA,15,20,57,15.8,18.7,"Ville-Marie",1,1,16.5,104944,6360.24242424242,0,154,9.33333333333333
"6162",6162,"Métro Atwater (Atwater / Ste-Catherine)",45.489476,-73.584566,359,10,18,"Monday",0,0,202.766666666667,11.2648148148148,52.915,1,10,18,9.7,0.7,"Ville-Marie",1,0,16.5,104944,6360.24242424242,0,154,9.33333333333333
"6163",6163,"Métro Atwater (Atwater / Ste-Catherine)",45.489476,-73.584566,359,10,26,"Tuesday",0,0,61.4666666666667,8.78095238095238,17.97,1,2,7,9.6,6.4,"Ville-Marie",1,0,16.5,104944,6360.24242424242,0,154,9.33333333333333
"6164",6164,"Métro Atwater (Atwater / Ste-Catherine)",45.489476,-73.584566,359,11,7,"Sunday",1,0,646.316666666667,11.541369047619,NA,7,37,56,6.9,0,"Ville-Marie",0,1,16.5,104944,6360.24242424242,0,154,9.33333333333333
"6165",6165,"Métro Beaubien (de Chateaubriand / Beaubien)",45.53536,-73.603635,551,4,18,"Sunday",1,0,361.383333333333,9.76711711711712,NA,4,32,37,9.1,0,"Rosemont-La Petite-Patrie",0,1,15.9,141813,8919.05660377358,0,99,6.22641509433962
"6166",6166,"Métro Beaubien (de Chateaubriand / Beaubien)",45.53536,-73.603635,551,4,26,"Monday",1,0,282.7,8.31470588235294,NA,5,28,34,4.9,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"6167",6167,"Métro Beaubien (de Chateaubriand / Beaubien)",45.53536,-73.603635,551,5,9,"Sunday",1,0,531.916666666667,12.9735772357724,NA,9,26,41,11.4,0,"Rosemont-La Petite-Patrie",0,1,15.9,141813,8919.05660377358,0,99,6.22641509433962
"6168",6168,"Métro Beaubien (de Chateaubriand / Beaubien)",45.53536,-73.603635,551,5,21,"Friday",1,0,847.933333333333,11.6155251141553,NA,16,55,73,25.3,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"6169",6169,"Métro Beaubien (de Chateaubriand / Beaubien)",45.53536,-73.603635,551,5,23,"Sunday",0,0,112.966666666667,12.5518518518519,28.195,1,6,9,15.8,0.5,"Rosemont-La Petite-Patrie",1,1,15.9,141813,8919.05660377358,0,99,6.22641509433962
"6170",6170,"Métro Beaubien (de Chateaubriand / Beaubien)",45.53536,-73.603635,551,6,2,"Wednesday",1,0,941.2,13.0722222222222,NA,11,45,72,20.9,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"6171",6171,"Métro Beaubien (de Chateaubriand / Beaubien)",45.53536,-73.603635,551,6,8,"Tuesday",0,0,76.3333333333333,9.54166666666667,21.45,1,5,8,26.3,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"6172",6172,"Métro Beaubien (de Chateaubriand / Beaubien)",45.53536,-73.603635,551,6,9,"Wednesday",1,0,1278.46666666667,11.8376543209877,NA,22,54,108,24.1,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"6173",6173,"Métro Beaubien (de Chateaubriand / Beaubien)",45.53536,-73.603635,551,6,14,"Monday",1,0,747.45,12.8870689655172,NA,9,38,58,20.6,7.8,"Rosemont-La Petite-Patrie",1,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"6174",6174,"Métro Beaubien (de Chateaubriand / Beaubien)",45.53536,-73.603635,551,6,18,"Friday",0,0,114.666666666667,11.4666666666667,29.7,2,8,10,21.2,4.8,"Rosemont-La Petite-Patrie",1,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"6175",6175,"Métro Beaubien (de Chateaubriand / Beaubien)",45.53536,-73.603635,551,7,7,"Wednesday",0,0,169.166666666667,14.0972222222222,40.375,5,4,12,16.4,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"6176",6176,"Métro Beaubien (de Chateaubriand / Beaubien)",45.53536,-73.603635,551,7,23,"Friday",0,0,248.933333333333,15.5583333333333,57.34,4,8,16,21,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,1,99,6.22641509433962
"6177",6177,"Métro Beaubien (de Chateaubriand / Beaubien)",45.53536,-73.603635,551,8,16,"Monday",0,0,155.133333333333,15.5133333333333,35.77,0,8,10,19.5,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,1,99,6.22641509433962
"6178",6178,"Métro Beaubien (de Chateaubriand / Beaubien)",45.53536,-73.603635,551,8,19,"Thursday",0,0,328.6,16.43,74.29,5,6,20,23.7,0.5,"Rosemont-La Petite-Patrie",1,0,15.9,141813,8919.05660377358,1,99,6.22641509433962
"6179",6179,"Métro Beaubien (de Chateaubriand / Beaubien)",45.53536,-73.603635,551,8,22,"Sunday",1,0,818.983333333333,10.4997863247863,NA,11,49,78,28.2,0,"Rosemont-La Petite-Patrie",0,1,15.9,141813,8919.05660377358,0,99,6.22641509433962
"6180",6180,"Métro Beaubien (de Chateaubriand / Beaubien)",45.53536,-73.603635,551,10,13,"Wednesday",0,0,69.45,7.71666666666667,21.6675,2,4,9,16.7,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"6181",6181,"Métro Beaubien (de Chateaubriand / Beaubien)",45.53536,-73.603635,551,10,16,"Saturday",0,0,99.8833333333333,9.08030303030303,28.7325,2,4,11,15.8,18.7,"Rosemont-La Petite-Patrie",1,1,15.9,141813,8919.05660377358,0,99,6.22641509433962
"6182",6182,"Métro Beaubien (de Chateaubriand / Beaubien)",45.53536,-73.603635,551,10,26,"Tuesday",1,0,485.283333333333,10.7840740740741,NA,9,19,45,9.6,6.4,"Rosemont-La Petite-Patrie",1,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"6183",6183,"Métro Beaubien (de Chateaubriand / Beaubien)",45.53536,-73.603635,551,11,7,"Sunday",1,0,602.466666666667,10.3873563218391,NA,7,39,58,6.9,0,"Rosemont-La Petite-Patrie",0,1,15.9,141813,8919.05660377358,0,99,6.22641509433962
"6184",6184,"Métro Beaudry (Montcalm / de Maisonneuve)",45.519132,-73.5578897,1090,9,11,"Saturday",0,0,258.416666666667,17.2277777777778,57.5125,1,8,15,18.4,0,"Ville-Marie",0,1,16.5,104944,6360.24242424242,1,154,9.33333333333333
